03	 03080	JACARILLA
03	 03082	JAVEA XABIA
03	 03083	JIJONA XIXONA
03	 03094	LA NUCIA
03	 03114	LA ROMANA
03	 03134	LA VALL D  ALCALA
03	 03135	LA VALL D  EBO
03	 03137	LA VALL DE LAGUAR
03	 03011	L ALFAS DEL PI
03	 03017	L ALQUERIA D ASNAR
03	 03001	L ATZUBIA
03	 03085	LLIBER
03	 03084	LORCHA L ORXA
03	 03141	LOS MONTESINOS
03	 03086	MILLENA
03	 03088	MONFORTE DEL CID
03	 03089	MONOVAR MONOVER
03	 03091	MURLA
03	 03092	MURO DE ALCOY
03	 03090	MUTXAMEL
03	 03093	NOVELDA
03	 03095	ONDARA
03	 03096	ONIL
03	 03097	ORBA
03	 03099	ORIHUELA
03	 03098	ORXETA
03	 03100	PARCENT
03	 03101	PEDREGUER
03	 03102	PEGO
03	 03103	PENAGUILA
03	 03104	PETRER
03	 03142	PILAR DE LA HORADADA
03	 03106	PLANES
03	 03107	POLOP
03	 03060	QUATRETONDETA
03	 03109	RAFAL
03	 03111	REDOVAN
03	 03112	RELLEU
03	 03113	ROJALES
03	 03115	SAGRA
03	 03116	SALINAS
03	 03118	SAN FULGENCIO
03	 03143	SAN ISIDRO
03	 03120	SAN MIGUEL DE SALINAS
03	 03122	SAN VICENTE DEL RASPEIG SANT V
03	 03117	SANET Y NEGRALS
03	 03119	SANT JOAN D ALACANT
03	 03121	SANTA POLA
03	 03123	SAX
03	 03124	SELLA
03	 03125	SENIJA
03	 03127	TARBENA
03	 03128	TEULADA
03	 03129	TIBI
03	 03130	TOLLOS
03	 03131	TORMOS
03	 03132	TORREMANZANAS LA TORRE DE LES
03	 03133	TORREVIEJA
03	 03136	VALL DE GALLINERA
03	 03139	VILLAJOYOSA   LA VILA JOIOSA
03	 03140	VILLENA
03	 03081	XALO
04	 04001	ABLA
04	 04002	ABRUCENA
04	 04003	ADRA
04	 04004	ALBANCHEZ
04	 04005	ALBOLODUY
04	 04006	ALBOX
04	 04007	ALCOLEA
04	 04008	ALCONTAR
04	 04009	ALCUDIA DE MONTEAGUD
04	 04010	ALHABIA
04	 04011	ALHAMA DE ALMERIA
04	 04012	ALICUN
04	 04900	ALMERIA
04	 04014	ALMOCITA
04	 04015	ALSODUX
04	 04016	ANTAS
04	 04017	ARBOLEAS
04	 04018	ARMUÑA DE ALMANZORA
04	 04019	BACARES
04	 04106	BALANEGRA
04	 04020	BAYARCAL
04	 04021	BAYARQUE
04	 04022	BEDAR
04	 04023	BEIRES
04	 04024	BENAHADUX
04	 04026	BENITAGLA
04	 04027	BENIZALON
04	 04028	BENTARIQUE
04	 04029	BERJA
04	 04030	CANJAYAR
04	 04031	CANTORIA
04	 04032	CARBONERAS
04	 04033	CASTRO DE FILABRES
04	 04036	CHERCOS
04	 04037	CHIRIVEL
04	 04034	COBDAR
04	 04035	CUEVAS DEL ALMANZORA
04	 04038	DALIAS
04	 04104	EL EJIDO
04	 04041	ENIX
04	 04043	FELIX
04	 04044	FINES
04	 04045	FIÑANA
04	 04046	FONDON
04	 04047	GADOR
04	 04049	GARRUCHA
04	 04050	GERGAL
04	 04051	HUECIJA
04	 04052	HUERCAL DE ALMERIA
04	 04053	HUERCAL OVERA
04	 04054	ILLAR
04	 04055	INSTINCION
04	 04105	LA MOJONERA
04	 04056	LAROYA
04	 04040	LAS TRES VILLAS
04	 04057	LAUJAR DE ANDARAX
04	 04058	LIJAR
04	 04048	LOS GALLARDOS
04	 04059	LUBRIN
04	 04060	LUCAINENA DE LAS TORRES
04	 04061	LUCAR
04	 04062	MACAEL
04	 04063	MARIA
04	 04064	MOJACAR
04	 04065	NACIMIENTO
04	 04066	NIJAR
04	 04067	OHANES
04	 04068	OLULA DE CASTRO
04	 04069	OLULA DEL RIO
04	 04070	ORIA
04	 04071	PADULES
04	 04072	PARTALOA
04	 04073	PATERNA DEL RIO
04	 04074	PECHINA
04	 04075	PULPI
04	 04076	PURCHENA
04	 04077	RAGOL
04	 04078	RIOJA
04	 04079	ROQUETAS DE MAR
04	 04080	SANTA CRUZ DE MARCHENA
04	 04081	SANTA FE DE MONDUJAR
04	 04082	SENES
04	 04083	SERON
04	 04084	SIERRO
04	 04085	SOMONTIN
04	 04086	SORBAS
04	 04087	SUFLI
04	 04088	TABERNAS
04	 04089	TABERNO
04	 04090	TAHAL
04	 04091	TERQUE
04	 04092	TIJOLA
04	 04093	TURRE
04	 04094	TURRILLAS
04	 04095	ULEILA DEL CAMPO
04	 04096	URRACAL
04	 04097	VELEFIQUE
04	 04098	VELEZ BLANCO
04	 04099	VELEZ RUBIO
04	 04100	VERA
04	 04101	VIATOR
04	 04102	VICAR
04	 04103	ZURGENA
05	 05001	ADANERO
05	 05005	ALBORNOS
05	 05007	ALDEANUEVA DE SANTA CRUZ
05	 05008	ALDEASECA
05	 05012	AMAVIDA
05	 05014	ARENAS DE SAN PEDRO
05	 05015	AREVALILLO
05	 05016	AREVALO
05	 05017	AVEINTE
05	 05018	AVELLANEDA
05	 05900	AVILA
05	 05023	BARROMAN
05	 05024	BECEDAS
05	 05025	BECEDILLAS
05	 05026	BERCIAL DE ZAPARDIEL
05	 05029	BERNUY ZAPARDIEL
05	 05030	BERROCALEJO DE ARAGONA
05	 05033	BLASCOMILLAN
05	 05034	BLASCONUÑO DE MATACABRAS
05	 05035	BLASCOSANCHO
05	 05037	BOHOYO
05	 05038	BONILLA DE LA SIERRA
05	 05039	BRABOS
05	 05040	BULARROS
05	 05041	BURGOHONDO
05	 05042	CABEZAS DE ALAMBRE
05	 05043	CABEZAS DEL POZO
05	 05044	CABEZAS DEL VILLAR
05	 05045	CABIZUELA
05	 05046	CANALES
05	 05047	CANDELEDA
05	 05048	CANTIVEROS
05	 05049	CARDEÑOSA
05	 05052	CASAS DEL PUERTO
05	 05053	CASASOLA
05	 05054	CASAVIEJA
05	 05055	CASILLAS
05	 05056	CASTELLANOS DE ZAPARDIEL
05	 05057	CEBREROS
05	 05058	CEPEDA LA MORA
05	 05067	CHAMARTIN
05	 05059	CILLAN
05	 05060	CISLA
05	 05062	COLLADO DE CONTRERAS
05	 05063	COLLADO DEL MIRON
05	 05064	CONSTANZANA
05	 05065	CRESPOS
05	 05066	CUEVAS DEL VALLE
05	 05272	DIEGO DEL CARPIO
05	 05069	DONJIMENO
05	 05070	DONVIDAS
05	 05013	EL ARENAL
05	 05021	EL BARCO DE AVILA
05	 05022	EL BARRACO
05	 05036	EL BOHODON
05	 05076	EL FRESNO
05	 05100	EL HORNILLO
05	 05102	EL HOYO DE PINARES
05	 05112	EL LOSAR DEL BARCO
05	 05129	EL MIRON
05	 05175	EL OSO
05	 05180	EL PARRAL
05	 05241	EL TIEMBLO
05	 05072	ESPINOSA DE LOS CABALLEROS
05	 05073	FLORES DE AVILA
05	 05074	FONTIVEROS
05	 05075	FRESNEDILLA
05	 05077	FUENTE EL SAUZ
05	 05078	FUENTES DE AÑO
05	 05079	GALLEGOS DE ALTAMIROS
05	 05080	GALLEGOS DE SOBRINOS
05	 05081	GARGANTA DEL VILLAR
05	 05082	GAVILANES
05	 05083	GEMUÑO
05	 05085	GIL GARCIA
05	 05084	GILBUENA
05	 05086	GIMIALCON
05	 05087	GOTARRENDURA
05	 05088	GRANDES Y SAN MARTIN
05	 05089	GUISANDO
05	 05090	GUTIERRE MUÑOZ
05	 05092	HERNANSANCHO
05	 05093	HERRADON DE PINARES
05	 05094	HERREROS DE SUSO
05	 05095	HIGUERA DE LAS DUEÑAS
05	 05099	HORCAJO DE LAS TORRES
05	 05101	HOYOCASERO
05	 05103	HOYORREDONDO
05	 05106	HOYOS DE MIGUEL MUÑOZ
05	 05104	HOYOS DEL COLLADO
05	 05105	HOYOS DEL ESPINO
05	 05107	HURTUMPASCUAL
05	 05108	JUNCIANA
05	 05002	LA ADRADA
05	 05010	LA ALDEHUELA
05	 05051	LA CARRERA
05	 05061	LA COLILLA
05	 05096	LA HIJA DE DIOS
05	 05097	LA HORCAJADA
05	 05232	LA SERRADA
05	 05246	LA TORRE
05	 05109	LANGA
05	 05110	LANZAHITA
05	 05027	LAS BERLANAS
05	 05168	LAS NAVAS DEL MARQUES
05	 05113	LOS LLANOS DE TORMES
05	 05114	MADRIGAL DE LAS ALTAS TORRES
05	 05115	MAELLO
05	 05116	MALPARTIDA DE CORNEJA
05	 05117	MAMBLAS
05	 05118	MANCERA DE ARRIBA
05	 05119	MANJABALAGO Y ORTIGOSA DE RIOA
05	 05120	MARLIN
05	 05121	MARTIHERRERO
05	 05122	MARTINEZ
05	 05123	MEDIANA DE VOLTOYA
05	 05124	MEDINILLA
05	 05125	MENGAMUÑOZ
05	 05126	MESEGAR DE CORNEJA
05	 05127	MIJARES
05	 05128	MINGORRIA
05	 05130	MIRONCILLO
05	 05131	MIRUEÑA DE LOS INFANZONES
05	 05132	MOMBELTRAN
05	 05133	MONSALUPE
05	 05134	MORALEJA DE MATACABRAS
05	 05135	MUÑANA
05	 05136	MUÑICO
05	 05138	MUÑOGALINDO
05	 05139	MUÑOGRANDE
05	 05140	MUÑOMER DEL PECO
05	 05141	MUÑOPEPE
05	 05142	MUÑOSANCHO
05	 05143	MUÑOTELLO
05	 05144	NARRILLOS DEL ALAMO
05	 05145	NARRILLOS DEL REBOLLAR
05	 05149	NARROS DE SALDUEÑA
05	 05147	NARROS DEL CASTILLO
05	 05148	NARROS DEL PUERTO
05	 05152	NAVA DE AREVALO
05	 05153	NAVA DEL BARCO
05	 05151	NAVACEPEDILLA DE CORNEJA
05	 05154	NAVADIJOS
05	 05155	NAVAESCURIAL
05	 05156	NAVAHONDILLA
05	 05157	NAVALACRUZ
05	 05158	NAVALMORAL
05	 05159	NAVALONGUILLA
05	 05160	NAVALOSA
05	 05161	NAVALPERAL DE PINARES
05	 05162	NAVALPERAL DE TORMES
05	 05163	NAVALUENGA
05	 05164	NAVAQUESERA
05	 05165	NAVARREDONDA DE GREDOS
05	 05166	NAVARREDONDILLA
05	 05167	NAVARREVISCA
05	 05169	NAVATALGORDO
05	 05170	NAVATEJARES
05	 05171	NEILA DE SAN MIGUEL
05	 05172	NIHARRA
05	 05173	OJOS ALBOS
05	 05174	ORBITA
05	 05176	PADIERNOS
05	 05177	PAJARES DE ADAJA
05	 05178	PALACIOS DE GODA
05	 05179	PAPATRIGO
05	 05181	PASCUALCOBO
05	 05182	PEDRO BERNARDO
05	 05183	PEDRO RODRIGUEZ
05	 05184	PEGUERINOS
05	 05185	PEÑALBA DE AVILA
05	 05186	PIEDRAHITA
05	 05187	PIEDRALAVES
05	 05188	POVEDA
05	 05189	POYALES DEL HOYO
05	 05190	POZANCO
05	 05191	PRADOSEGAR
05	 05192	PUERTO CASTILLA
05	 05193	RASUEROS
05	 05194	RIOCABADO
05	 05195	RIOFRIO
05	 05196	RIVILLA DE BARAJAS
05	 05197	SALOBRAL
05	 05198	SALVADIOS
05	 05199	SAN BARTOLOME DE BEJAR
05	 05200	SAN BARTOLOME DE CORNEJA
05	 05201	SAN BARTOLOME DE PINARES
05	 05206	SAN ESTEBAN DE LOS PATOS
05	 05208	SAN ESTEBAN DE ZAPARDIEL
05	 05207	SAN ESTEBAN DEL VALLE
05	 05209	SAN GARCIA DE INGELMOS
05	 05269	SAN JUAN DE GREDOS
05	 05210	SAN JUAN DE LA ENCINILLA
05	 05211	SAN JUAN DE LA NAVA
05	 05212	SAN JUAN DEL MOLINILLO
05	 05213	SAN JUAN DEL OLMO
05	 05214	SAN LORENZO DE TORMES
05	 05215	SAN MARTIN DE LA VEGA DEL ALBE
05	 05216	SAN MARTIN DEL PIMPOLLAR
05	 05217	SAN MIGUEL DE CORNEJA
05	 05218	SAN MIGUEL DE SERREZUELA
05	 05219	SAN PASCUAL
05	 05220	SAN PEDRO DEL ARROYO
05	 05231	SAN VICENTE DE AREVALO
05	 05204	SANCHIDRIAN
05	 05205	SANCHORREJA
05	 05222	SANTA CRUZ DE PINARES
05	 05221	SANTA CRUZ DEL VALLE
05	 05226	SANTA MARIA DE LOS CABALLEROS
05	 05224	SANTA MARIA DEL ARROYO
05	 05225	SANTA MARIA DEL BERROCAL
05	 05270	SANTA MARIA DEL CUBILLO
05	 05227	SANTA MARIA DEL TIETAR
05	 05228	SANTIAGO DEL COLLADO
05	 05273	SANTIAGO DEL TORMES
05	 05229	SANTO DOMINGO DE LAS POSADAS
05	 05230	SANTO TOME DE ZABARCOS
05	 05233	SERRANILLOS
05	 05234	SIGERES
05	 05235	SINLABAJOS
05	 05236	SOLANA DE AVILA
05	 05237	SOLANA DE RIOALMAR
05	 05238	SOLOSANCHO
05	 05239	SOTALBO
05	 05240	SOTILLO DE LA ADRADA
05	 05242	TIÑOSILLOS
05	 05243	TOLBAÑOS
05	 05244	TORMELLAS
05	 05245	TORNADIZOS DE AVILA
05	 05247	TORTOLES
05	 05249	UMBRIAS
05	 05251	VADILLO DE LA SIERRA
05	 05252	VALDECASA
05	 05253	VEGA DE SANTA MARIA
05	 05254	VELAYOS
05	 05256	VILLAFLOR
05	 05257	VILLAFRANCA DE LA SIERRA
05	 05274	VILLANUEVA DE AVILA
05	 05258	VILLANUEVA DE GOMEZ
05	 05259	VILLANUEVA DEL ACERAL
05	 05260	VILLANUEVA DEL CAMPILLO
05	 05261	VILLAR DE CORNEJA
05	 05262	VILLAREJO DEL VALLE
05	 05263	VILLATORO
05	 05264	VIÑEGRA DE MORAÑA
05	 05265	VITA
05	 05266	ZAPARDIEL DE LA CAÑADA
05	 05267	ZAPARDIEL DE LA RIBERA
06	 06001	ACEDERA
06	 06002	ACEUCHAL
06	 06003	AHILLONES
06	 06004	ALANGE
06	 06006	ALBURQUERQUE
06	 06007	ALCONCHEL
06	 06008	ALCONERA
06	 06009	ALJUCEN
06	 06010	ALMENDRAL
06	 06011	ALMENDRALEJO
06	 06012	ARROYO DE SAN SERVAN
06	 06013	ATALAYA
06	 06014	AZUAGA
06	 06900	BADAJOZ
06	 06016	BARCARROTA
06	 06017	BATERNO
06	 06018	BENQUERENCIA DE LA SERENA
06	 06019	BERLANGA
06	 06020	BIENVENIDA
06	 06021	BODONAL DE LA SIERRA
06	 06022	BURGUILLOS DEL CERRO
06	 06023	CABEZA DEL BUEY
06	 06024	CABEZA LA VACA
06	 06025	CALAMONTE
06	 06026	CALERA DE LEON
06	 06027	CALZADILLA DE LOS BARROS
06	 06028	CAMPANARIO
06	 06029	CAMPILLO DE LLERENA
06	 06030	CAPILLA
06	 06031	CARMONITA
06	 06033	CASAS DE DON PEDRO
06	 06034	CASAS DE REINA
06	 06035	CASTILBLANCO
06	 06036	CASTUERA
06	 06042	CHELES
06	 06038	CORDOBILLA DE LACARA
06	 06040	CORTE DE PELEAS
06	 06041	CRISTINA
06	 06043	DON ALVARO
06	 06044	DON BENITO
06	 06032	EL CARRASCALEJO
06	 06045	ENTRIN BAJO
06	 06046	ESPARRAGALEJO
06	 06047	ESPARRAGOSA DE LA SERENA
06	 06048	ESPARRAGOSA DE LARES
06	 06049	FERIA
06	 06050	FREGENAL DE LA SIERRA
06	 06051	FUENLABRADA DE LOS MONTES
06	 06052	FUENTE DE CANTOS
06	 06053	FUENTE DEL ARCO
06	 06054	FUENTE DEL MAESTRE
06	 06055	FUENTES DE LEON
06	 06056	GARBAYUELA
06	 06057	GARLITOS
06	 06059	GRANJA DE TORREHERMOSA
06	 06165	GUADIANA
06	 06060	GUAREÑA
06	 06062	HELECHOSA DE LOS MONTES
06	 06063	HERRERA DEL DUQUE
06	 06064	HIGUERA DE LA SERENA
06	 06065	HIGUERA DE LLERENA
06	 06066	HIGUERA DE VARGAS
06	 06067	HIGUERA LA REAL
06	 06068	HINOJOSA DEL VALLE
06	 06069	HORNACHOS
06	 06070	JEREZ DE LOS CABALLEROS
06	 06005	LA ALBUERA
06	 06037	LA CODOSERA
06	 06039	LA CORONADA
06	 06058	LA GARROVILLA
06	 06061	LA HABA
06	 06071	LA LAPA
06	 06089	LA MORERA
06	 06090	LA NAVA DE SANTIAGO
06	 06099	LA PARRA
06	 06115	LA ROCA DE LA SIERRA
06	 06162	LA ZARZA
06	 06073	LLERA
06	 06074	LLERENA
06	 06072	LOBON
06	 06122	LOS SANTOS DE MAIMONA
06	 06075	MAGACELA
06	 06076	MAGUILLA
06	 06077	MALCOCINADO
06	 06078	MALPARTIDA DE LA SERENA
06	 06079	MANCHITA
06	 06080	MEDELLIN
06	 06081	MEDINA DE LAS TORRES
06	 06082	MENGABRIL
06	 06083	MERIDA
06	 06084	MIRANDILLA
06	 06085	MONESTERIO
06	 06086	MONTEMOLIN
06	 06087	MONTERRUBIO DE LA SERENA
06	 06088	MONTIJO
06	 06091	NAVALVILLAR DE PELA
06	 06092	NOGALES
06	 06093	OLIVA DE LA FRONTERA
06	 06094	OLIVA DE MERIDA
06	 06095	OLIVENZA
06	 06096	ORELLANA DE LA SIERRA
06	 06097	ORELLANA LA VIEJA
06	 06098	PALOMAS
06	 06100	PEÑALSORDO
06	 06101	PERALEDA DEL ZAUCEJO
06	 06102	PUEBLA DE ALCOCER
06	 06103	PUEBLA DE LA CALZADA
06	 06104	PUEBLA DE LA REINA
06	 06107	PUEBLA DE OBANDO
06	 06108	PUEBLA DE SANCHO PEREZ
06	 06105	PUEBLA DEL MAESTRE
06	 06106	PUEBLA DEL PRIOR
06	 06167	PUEBLONUEVO DEL GUADIANA
06	 06109	QUINTANA DE LA SERENA
06	 06110	REINA
06	 06111	RENA
06	 06112	RETAMAL DE LLERENA
06	 06113	RIBERA DEL FRESNO
06	 06114	RISCO
06	 06116	SALVALEON
06	 06117	SALVATIERRA DE LOS BARROS
06	 06119	SAN PEDRO DE MERIDA
06	 06123	SAN VICENTE DE ALCANTARA
06	 06118	SANCTI SPIRITUS
06	 06120	SANTA AMALIA
06	 06121	SANTA MARTA
06	 06124	SEGURA DE LEON
06	 06125	SIRUELA
06	 06126	SOLANA DE LOS BARROS
06	 06127	TALARRUBIAS
06	 06128	TALAVERA LA REAL
06	 06129	TALIGA
06	 06130	TAMUREJO
06	 06131	TORRE DE MIGUEL SESMERO
06	 06132	TORREMAYOR
06	 06133	TORREMEJIA
06	 06134	TRASIERRA
06	 06135	TRUJILLANOS
06	 06136	USAGRE
06	 06137	VALDECABALLEROS
06	 06169	VALDELACALZADA
06	 06138	VALDETORRES
06	 06139	VALENCIA DE LAS TORRES
06	 06140	VALENCIA DEL MOMBUEY
06	 06141	VALENCIA DEL VENTOSO
06	 06146	VALLE DE LA SERENA
06	 06147	VALLE DE MATAMOROS
06	 06148	VALLE DE SANTA ANA
06	 06142	VALVERDE DE BURGUILLOS
06	 06143	VALVERDE DE LEGANES
06	 06144	VALVERDE DE LLERENA
06	 06145	VALVERDE DE MERIDA
06	 06149	VILLAFRANCA DE LOS BARROS
06	 06150	VILLAGARCIA DE LA TORRE
06	 06151	VILLAGONZALO
06	 06152	VILLALBA DE LOS BARROS
06	 06153	VILLANUEVA DE LA SERENA
06	 06154	VILLANUEVA DEL FRESNO
06	 06156	VILLAR DE RENA
06	 06155	VILLAR DEL REY
06	 06157	VILLARTA DE LOS MONTES
06	 06158	ZAFRA
06	 06159	ZAHINOS
06	 06160	ZALAMEA DE LA SERENA
06	 06161	ZARZA CAPILLA
07	 07002	ALAIOR
07	 07001	ALARO
07	 07003	ALCUDIA
07	 07004	ALGAIDA
07	 07005	ANDRATX
07	 07066	ARIANY
07	 07006	ARTA
07	 07007	BANYALBUFAR
07	 07008	BINISSALEM
07	 07009	BUGER
07	 07010	BUNYOLA
07	 07011	CALVIA
07	 07012	CAMPANET
07	 07013	CAMPOS
07	 07014	CAPDEPERA
07	 07015	CIUTADELLA DE MENORCA
07	 07016	CONSELL
07	 07017	COSTITX
07	 07018	DEIA
07	 07026	EIVISSA
07	 07064	ES CASTELL
07	 07037	ES MERCADAL
07	 07067	ES MIGJORN GRAN
07	 07019	ESCORCA
07	 07020	ESPORLES
07	 07021	ESTELLENCS
07	 07022	FELANITX
07	 07023	FERRERIES
07	 07024	FORMENTERA
07	 07025	FORNALUTX
07	 07027	INCA
07	 07028	LLORET DE VISTALEGRE
07	 07029	LLOSETA
07	 07030	LLUBI
07	 07031	LLUCMAJOR
07	 07033	MANACOR
07	 07034	MANCOR DE LA VALL
07	 07032	MAO MAHON
07	 07035	MARIA DE LA SALUT
07	 07036	MARRATXI
07	 07038	MONTUIRI
07	 07039	MURO
07	 07040	PALMA
07	 07041	PETRA
07	 07042	POLLEN A
07	 07043	PORRERES
07	 07045	PUIGPUNYENT
07	 07044	SA POBLA
07	 07046	SANT ANTONI DE PORTMANY
07	 07049	SANT JOAN
07	 07050	SANT JOAN DE LABRITJA
07	 07048	SANT JOSEP DE SA TALAIA
07	 07051	SANT LLOREN  DES CARDASSAR
07	 07052	SANT LLUIS
07	 07053	SANTA EUGENIA
07	 07054	SANTA EULARIA DES RIU
07	 07055	SANTA MARGALIDA
07	 07056	SANTA MARIA DEL CAMI
07	 07057	SANTANYI
07	 07058	SELVA
07	 07047	SENCELLES
07	 07059	SES SALINES
07	 07060	SINEU
07	 07061	SOLLER
07	 07062	SON SERVERA
07	 07063	VALLDEMOSSA
07	 07065	VILAFRANCA DE BONANY
08	 08001	ABRERA
08	 08002	AGUILAR DE SEGARRA
08	 08014	AIGUAFREDA
08	 08003	ALELLA
08	 08004	ALPENS
08	 08006	ARENYS DE MAR
08	 08007	ARENYS DE MUNT
08	 08008	ARGEN OLA
08	 08009	ARGENTONA
08	 08010	ARTES
08	 08011	AVIA
08	 08012	AVINYO
08	 08013	AVINYONET DEL PENEDES
08	 08015	BADALONA
08	 08312	BADIA DEL VALLES
08	 08016	BAGA
08	 08017	BALENYA
08	 08018	BALSARENY
08	 08252	BARBERA DEL VALLES
08	 08900	BARCELONA
08	 08020	BEGUES
08	 08021	BELLPRAT
08	 08022	BERGA
08	 08023	BIGUES I RIELLS
08	 08024	BORREDA
08	 08028	CABRERA D ANOIA
08	 08029	CABRERA DE MAR
08	 08030	CABRILS
08	 08031	CALAF
08	 08034	CALDERS
08	 08033	CALDES DE MONTBUI
08	 08032	CALDES D ESTRAC
08	 08035	CALELLA
08	 08224	CALLDETENES
08	 08037	CALLUS
08	 08036	CALONGE DE SEGARRA
08	 08038	CAMPINS
08	 08039	CANET DE MAR
08	 08040	CANOVELLES
08	 08041	CANOVES I SAMALUS
08	 08042	CANYELLES
08	 08043	CAPELLADES
08	 08044	CAPOLAT
08	 08045	CARDEDEU
08	 08046	CARDONA
08	 08047	CARME
08	 08048	CASSERRES
08	 08056	CASTELL DE L ARENY
08	 08051	CASTELLAR DE N HUG
08	 08049	CASTELLAR DEL RIU
08	 08050	CASTELLAR DEL VALLES
08	 08052	CASTELLBELL I EL VILAR
08	 08053	CASTELLBISBAL
08	 08054	CASTELLCIR
