03075	343121	el Castell de Guadalest
03077	343123	el Fondó de les Neus / Hondón de las Nieves
03105	345285	el Pinós / Pinoso
03110	340935	el Ràfol d'Almúnia
03138	341240	el Verger
03065	347684	Elx / Elche
03066	347681	Elda
03126	345011	els Poblets
03067	347682	Fageca
03068	347685	Famorca
03069	347686	Finestrat
03070	343118	Formentera del Segura
03072	342454	Gaianes
03071	343117	Gata de Gorgos
03073	343119	Gorga
03074	343122	Granja de Rocamora
03076	343124	Guardamar del Segura
03078	343126	Hondón de los Frailes
03079	343125	Ibi
03080	346029	Jacarilla
03082	346031	Xàbia / Jávea
03083	346032	Xixona / Jijona
03011	345031	l'Alfàs del Pi
03017	342788	l'Alqueria d'Asnar
03001	347420	l'Atzúbia
03094	341996	la Nucia
03114	340931	la Romana
03134	341230	la Vall d'Alcalà
03135	341231	la Vall d'Ebo
03137	341233	la Vall de Laguar
03085	346027	Llíber
03084	346026	l'Orxa / Lorcha
03141	340369	Los Montesinos
03086	346028	Millena
03088	346024	Monforte del Cid
03089	346025	Monòver / Monóvar
03091	341446	Murla
03092	341981	Muro de Alcoy
03090	341447	Mutxamel
03093	341444	Novelda
03095	341450	Ondara
03096	341449	Onil
03097	341448	Orba
03099	341472	Orihuela
03098	341473	Orxeta
03100	345290	Parcent
03101	345289	Pedreguer
03102	345292	Pego
03103	345291	Penàguila
03104	345286	Petrer
03142	344926	Pilar de la Horadada
03106	345288	Planes
03107	345287	Polop
03060	347679	Quatretondeta
03109	345283	Rafal
03111	340936	Redován
03112	340933	Relleu
03113	340934	Rojales
03115	340932	Sagra
03116	340929	Salinas
03118	340927	San Fulgencio
03143	340365	San Isidro
03120	345600	San Miguel de Salinas
03122	345598	Sant Vicent del Raspeig / San Vicente del Raspeig
03117	340930	Sanet y Negrals
03119	340928	Sant Joan d'Alacant
03121	345599	Santa Pola
03123	345597	Sax
03124	345603	Sella
03125	345602	Senija
03127	345601	Tàrbena
03128	345595	Teulada
03129	345594	Tibi
03130	341234	Tollos
03131	341235	Tormos
03132	341236	la Torre de les Maçanes / Torremanzanas
03133	341237	Torrevieja
03136	341232	la Vall de Gallinera
03139	341241	la Vila Joiosa / Villajoyosa
03140	345862	Villena
03081	346030	Xaló
04001	343249	Abla
04002	343251	Abrucena
04003	343250	Adra
04004	343253	Albánchez
04005	343252	Alboloduy
04006	343255	Albox
04007	343254	Alcolea
04008	343248	Alcóntar
04009	343247	Alcudia de Monteagud
04010	347797	Alhabia
04011	347798	Alhama de Almería
04012	347795	Alicún
04900	347796	Almería
04014	347803	Almócita
04015	347804	Alsodux
04016	347799	Antas
04017	347802	Arboleas
04018	347793	Armuña de Almanzora
04019	347794	Bacares
04106	6771793	Balanegra
04020	345265	Bayárcal
04021	343549	Bayarque
04022	345262	Bédar
04023	345261	Beires
04024	345260	Benahadux
04026	345258	Benitagla
04027	343543	Benizalón
04028	343555	Bentarique
04029	343554	Berja
04030	344978	Canjáyar
04031	348069	Cantoria
04032	348070	Carboneras
04033	348071	Castro de Filabres
04036	348074	Chercos
04037	348075	Chirivel
04034	348072	Cóbdar
04035	348073	Cuevas del Almanzora
04038	348076	Dalías
04104	345425	El Ejido
04041	342615	Enix
04043	342616	Felix
04044	342612	Fines
04045	342611	Fiñana
04046	342614	Fondón
04047	342613	Gádor
04049	342617	Garrucha
04050	347262	Gérgal
04051	347263	Huécija
04052	347260	Huércal de Almería
04053	346913	Lorca
04054	347258	Íllar
04055	347259	Instinción
04105	345426	La Mojonera
04056	347256	Laroya
04040	345424	Las Tres Villas
04057	347257	Láujar de Andarax
04058	347264	Líjar
04048	342618	Los Gallardos
04059	347265	Lubrín
04060	342927	Lucainena de las Torres
04061	342926	Lúcar
04062	342924	Macael
04063	342923	María
04064	342931	Mojácar
04065	342930	Nacimiento
04066	342929	Níjar
04067	342928	Ohanes
04068	342933	Olula de Castro
04069	342932	Olula del Río
04070	347562	Oria
04071	347563	Padules
04072	347564	Partaloa
04073	347565	Paterna del Río
04074	347558	Pechina
04075	347559	Pulpí
04076	347560	Purchena
04077	347561	Rágol
04078	347556	Rioja
04079	347557	Roquetas de Mar
04080	344504	Santa Cruz de Marchena
04081	344503	Santa Fe de Mondújar
04082	344506	Senés
04083	344505	Serón
04084	342159	Sierro
04085	344507	Somontín
04086	344510	Sorbas
04087	344509	Suflí
04088	344512	Tabernas
04089	344511	Taberno
04090	340097	Tahal
04091	343170	Terque
04092	340094	Tíjola
04093	343167	Turre
04094	340101	Turrillas
04095	343174	Uleila del Campo
04096	343171	Urrácal
04097	343172	Velefique
04098	340104	Vélez-Blanco
04099	340105	Vélez-Rubio
04100	346703	Vera
04101	346704	Viator
04102	346705	Vícar
04103	346706	Zurgena
05001	339910	Adanero
05007	344141	Aldeanueva de Santa Cruz
05008	344149	Aldeaseca
05012	347937	Amavida
05014	343605	Arenas de San Pedro
05015	343595	Arevalillo
05016	343627	Arévalo
05017	347948	Aveinte
05018	348906	Avellaneda
05900	348905	Ávila
05023	344444	Barromán
05024	342385	Becedas
05025	344446	Becedillas
05026	341844	Bercial de Zapardiel
05029	344438	Bernuy-Zapardiel
05030	339705	Berrocalejo de Aragona
05033	339704	Blascomillán
05034	339703	Blasconuño de Matacabras
05035	339702	Blascosancho
05037	339700	Bohoyo
05038	340878	Bonilla de la Sierra
05039	339698	Brabos
05040	344994	Bularros
05041	344995	Burgohondo
05042	344990	Cabezas de Alambre
05043	344993	Cabezas del Pozo
05044	344981	Cabezas del Villar
05045	347689	Cabizuela
05046	344979	Canales
05047	344980	Candeleda
05048	343514	Cantiveros
05049	343515	Cardeñosa
05052	347745	Casas del Puerto
05053	347744	Casasola
05054	347740	Casavieja
05055	347739	Casillas
05056	347742	Castellanos de Zapardiel
05057	347741	Cebreros
05058	344073	Cepeda la Mora
05067	343846	Chamartín
05059	347737	Cillán
05060	343847	Cisla
05062	343849	Collado de Contreras
05063	343850	Collado del Mirón
05064	343843	Constanzana
05065	343844	Crespos
05066	343845	Cuevas del Valle
05272	348954	Diego del Carpio
05069	343851	Donjimeno
05070	348038	Donvidas
05013	347936	El Arenal
05021	341835	El Barco de Ávila
05022	344443	El Barraco
05036	339701	El Bohodón
05076	348040	El Fresno
05100	342013	El Hornillo
05102	342011	El Hoyo de Pinares
05112	346578	El Losar del Barco
05129	343480	El Mirón
05175	346879	El Oso
05180	340667	El Parral
05241	348217	El Tiemblo
05072	348036	Espinosa de los Caballeros
05073	345860	Flores de Ávila
05074	348042	Fontiveros
05075	348041	Fresnedilla
05077	348039	Fuente el Sauz
05078	348032	Fuentes de Año
05079	348031	Gallegos de Altamiros
05080	342861	Gallegos de Sobrinos
05081	342863	Garganta del Villar
05082	342859	Gavilanes
05083	342860	Gemuño
05085	342867	Gil García
05084	342866	Gilbuena
05086	342864	Gimialcón
05087	342865	Gotarrendura
05088	342857	Grandes y San Martín
05089	342858	Guisando
05090	347007	Gutierre-Muñoz
05092	347009	Hernansancho
05093	347008	Herradón de Pinares
05094	347011	Herreros de Suso
05095	347010	Higuera de las Dueñas
05099	347004	Horcajo de las Torres
05101	342012	Hoyocasero
05103	342010	Hoyorredondo
05106	342015	Hoyos de Miguel Muñoz
05104	342017	Hoyos del Collado
05105	342016	Hoyos del Espino
05107	342014	Hurtumpascual
05108	342009	Junciana
05002	344136	La Adrada
05010	347935	La Aldehuela
05051	347743	La Carrera
05061	343848	La Colilla
05096	340222	La Hija de Dios
05097	347012	La Horcajada
05232	344024	La Serrada
05246	348215	La Torre
05109	342008	Langa
05110	346577	Lanzahíta
05027	344448	Las Berlanas
05168	342374	Las Navas del Marqués
05113	346579	Los Llanos de Tormes
05114	346573	Madrigal de las Altas Torres
05115	346574	Maello
05116	346575	Malpartida de Corneja
05117	346576	Mamblas
05118	346580	Mancera de Arriba
05119	342861	Gallegos de Sobrinos
05120	341725	Marlín
05121	341724	Martiherrero
05122	341728	Martínez
05123	341727	Mediana de Voltoya
05124	343486	Medinilla
05125	343485	Mengamuñoz
05126	346563	Mesegar de Corneja
05127	343488	Mijares
05128	343482	Mingorría
05130	346251	Mironcillo
05131	346252	Mirueña de los Infanzones
05132	346249	Mombeltrán
05133	346250	Monsalupe
05134	346247	Moraleja de Matacabras
05135	346248	Muñana
05136	346244	Muñico
05138	346242	Muñogalindo
05139	346243	Muñogrande
05140	340271	Muñomer del Peco
05141	342753	Muñopepe
05142	340270	Muñosancho
05143	340269	Muñotello
05144	340268	Narrillos del Álamo
05145	340267	Narrillos del Rebollar
05149	342745	Narros de Saldueña
05147	340263	Narros del Castillo
05148	342746	Narros del Puerto
05152	347368	Nava de Arévalo
05153	341223	Nava del Barco
05151	341220	Navacepedilla de Corneja
05154	343120	Navadijos
05155	347371	Navaescurial
05156	347372	Navahondilla
05157	341226	Navalacruz
05158	347358	Navalmoral
05159	347359	Navalonguilla
05160	342366	Navalosa
05161	342365	Navalperal de Pinares
05162	342368	Navalperal de Tormes
05163	342367	Navaluenga
05164	342370	Navaquesera
05165	342369	Navarredonda de Gredos
05166	342372	Navarredondilla
05167	342371	Navarrevisca
05169	342373	Navatalgordo
05170	346874	Navatejares
05171	346875	Neila de San Miguel
05172	346872	Niharra
05173	346873	Ojos-Albos
05174	346878	Orbita
05176	346876	Padiernos
05177	346877	Pajares de Adaja
05178	346880	Palacios de Goda
05179	346881	Papatrigo
05181	340666	Pascualcobo
05182	340665	Pedro Bernardo
05183	339795	Pedro-Rodríguez
05184	340671	Peguerinos
05185	340670	Peñalba de Ávila
05186	340669	Piedrahíta
05187	340668	Piedralaves
05188	340674	Poveda
05189	340673	Poyales del Hoyo
05190	345357	Pozanco
05191	345358	Pradosegar
05192	345359	Puerto Castilla
05193	345360	Rasueros
05194	345353	Riocabado
05195	345354	Riofrío
05196	345355	Rivilla de Barajas
05197	347700	Salobral
05198	347687	Salvadiós
05199	347688	San Bartolomé de Béjar
05200	339890	San Bartolomé de Corneja
05201	339891	San Bartolomé de Pinares
05206	339895	San Esteban de los Patos
05208	339897	San Esteban de Zapardiel
05207	339896	San Esteban del Valle
05209	339898	San García de Ingelmos
05269	348956	San Juan de Gredos
05210	344323	San Juan de la Encinilla
05211	344322	San Juan de la Nava
05212	344321	San Juan del Molinillo
05213	344320	San Juan del Olmo
05214	344319	San Lorenzo de Tormes
05215	340897	San Martín de la Vega del Alberche
05216	344317	San Martín del Pimpollar
05217	344316	San Miguel de Corneja
05218	344329	San Miguel de Serrezuela
05219	344327	San Pascual
05220	339587	San Pedro del Arroyo
05231	344021	San Vicente de Arévalo
05204	339893	Sanchidrián
05205	339894	Sanchorreja
05222	339585	Santa Cruz de Pinares
05221	339588	Santa Cruz del Valle
05226	339589	Santa María de los Caballeros
05224	339591	Santa María del Arroyo
05225	339592	Santa María del Berrocal
05270	348955	Santa María del Cubillo
05227	339590	Santa María del Tiétar
05228	339578	Santiago del Collado
05273	348958	Santiago del Tormes
05229	339580	Santo Domingo de las Posadas
05230	344022	Santo Tomé de Zabarcos
05233	344023	Serranillos
05234	344026	Sigeres
05235	344025	Sinlabajos
05236	344028	Solana de Ávila
05237	344027	Solana de Rioalmar
05238	344020	Solosancho
05239	344019	Sotalbo
05240	348216	Sotillo de la Adrada
05242	348218	Tiñosillos
05243	348219	Tolbaños
05244	348212	Tormellas
05245	348213	Tornadizos de Ávila
05247	348214	Tórtoles
05249	348211	Umbrías
05251	343686	Vadillo de la Sierra
05252	343685	Valdecasa
05253	343684	Vega de Santa María
05254	346054	Velayos
05256	346053	Villaflor
05257	343688	Villafranca de la Sierra
05274	348957	Villanueva de Ávila
05258	343695	Villanueva de Gómez
05259	343694	Villanueva del Aceral
05260	347931	Villanueva del Campillo
05261	347932	Villar de Corneja
05262	345183	Villarejo del Valle
05263	347930	Villatoro
05265	347928	Vita
05264	347927	Viñegra de Moraña
05266	347925	Zapardiel de la Cañada
05267	345180	Zapardiel de la Ribera
06001	346531	Acedera
06002	346530	Aceuchal
06003	346529	Ahillones
06004	346528	Alange
06006	346527	Alburquerque
06007	346526	Alconchel
06008	346532	Alconera
06009	1809106	Aljucén
06010	342310	Almendral
06011	342311	Almendralejo
06012	342312	Arroyo de San Serván
06013	342314	Atalaya
06014	342315	Azuaga
06900	342316	Badajoz
06016	342317	Barcarrota
06017	342318	Baterno
06018	342319	Benquerencia de la Serena
06019	342320	Berlanga
06020	346212	Bienvenida
06021	346211	Bodonal de la Sierra
06022	346214	Burguillos del Cerro
06023	346213	Cabeza del Buey
06024	346216	Cabeza la Vaca
06025	346215	Calamonte
06026	346218	Calera de León
06027	346217	Calzadilla de los Barros
06028	346210	Campanario
06029	346209	Campillo de Llerena
06030	341970	Capilla
06033	341969	Casas de Don Pedro
06034	341975	Casas de Reina
06035	341976	Castilblanco
06036	341972	Castuera
06042	345926	Cheles
06038	341966	Cordobilla de Lácara
06040	345928	Corte de Peleas
06041	345927	Cristina
06043	345925	Don Álvaro
06044	345932	Don Benito
06032	1751937	El Carrascalejo
06045	345931	Entrín Bajo
06046	345930	Esparragalejo
06047	345929	Esparragosa de la Serena
06048	345934	Esparragosa de Lares
06049	345933	Feria
06050	341688	Fregenal de la Sierra
06051	341689	Fuenlabrada de los Montes
06052	341690	Fuente de Cantos
06053	339988	Fuente del Arco
06054	341684	Fuente del Maestre
06055	341685	Fuentes de León
06056	341686	Garbayuela
06057	341687	Garlitos
06059	341683	Granja de Torrehermosa
06165	4094691	Guadiana
06060	345654	Guareña
06062	345656	Helechosa de los Montes
06063	345655	Herrera del Duque
06064	345644	Higuera de la Serena
06065	345643	Higuera de Llerena
06066	345646	Higuera de Vargas
06067	345645	Higuera la Real
06068	345658	Hinojosa del Valle
06069	345657	Hornachos
06070	341350	Jerez de los Caballeros
06005	1809124	La Albuera
06037	345136	La Codosera
06039	341967	La Coronada
06058	341681	La Garrovilla
06061	345647	La Haba
06071	341351	La Lapa
06089	347828	La Morera
06090	345585	La Nava de Santiago
06099	345584	La Parra
06115	344105	La Roca de la Sierra
06162	340638	La Zarza
06073	341345	Llera
06074	341342	Llerena
06072	341344	Lobón
06122	340009	Los Santos de Maimona
06075	341343	Magacela
06076	341340	Maguilla
06077	341341	Malcocinado
06078	341352	Malpartida de la Serena
06079	341353	Manchita
06080	344707	Medellín
06081	344705	Medina de las Torres
06082	344704	Mengabril
06084	1751938	Mirandilla
06085	342331	Monesterio
06086	347831	Montemolín
06087	347830	Monterrubio de la Serena
06088	344680	Montijo
06091	343585	Navalvillar de Pela
06092	345586	Nogales
06093	345588	Oliva de la Frontera
06094	346542	Oliva de Mérida
06095	345593	Olivenza / Olivença
06096	345596	Orellana de la Sierra
06097	343591	Orellana la Vieja
06098	343581	Palomas
06101	339657	Peraleda del Zaucejo
06100	339656	Peñalsordo
06102	339654	Puebla de Alcocer
06103	339655	Puebla de la Calzada
06104	339652	Puebla de la Reina
06107	339651	Puebla de Obando
06108	339648	Puebla de Sancho Pérez
06105	339653	Puebla del Maestre
06106	339650	Puebla del Prior
06167	346041	Pueblonuevo del Guadiana
06109	339649	Quintana de la Serena
06110	344110	Reina
06111	344109	Rena
06112	344116	Retamal de Llerena
06113	344111	Ribera del Fresno
06114	344106	Risco
06116	344108	Salvaleón
06117	344107	Salvatierra de los Barros
06119	344102	San Pedro de Mérida
06123	340011	San Vicente de Alcántara
06118	344104	Sancti-Spíritus
06120	340007	Santa Amalia
06121	340008	Santa Marta
06124	340003	Segura de León
06125	340004	Siruela
06126	340005	Solana de los Barros
06127	340006	Talarrubias
06128	340012	Talavera la Real
06129	340013	Táliga
06130	344412	Tamurejo
06131	344411	Torre de Miguel Sesmero
06132	344410	Torremayor
06133	344409	Torremejía
06134	344416	Trasierra
06135	344415	Trujillanos
06136	344414	Usagre
06137	344413	Valdecaballeros
06169	343168	Valdelacalzada
06138	344408	Valdetorres
06139	344407	Valencia de las Torres
06140	340298	Valencia del Mombuey
06141	340299	Valencia del Ventoso
06146	340300	Valle de la Serena
06147	340301	Valle de Matamoros
06148	340304	Valle de Santa Ana
06142	340296	Valverde de Burguillos
06143	340297	Valverde de Leganés
06144	340302	Valverde de Llerena
06145	340303	Valverde de Mérida
06149	340305	Villafranca de los Barros
06150	344721	Villagarcía de la Torre
06151	344720	Villagonzalo
06152	344723	Villalba de los Barros
06153	344722	Villanueva de la Serena
06154	344725	Villanueva del Fresno
06156	344727	Villar de Rena
06155	344724	Villar del Rey
06157	344726	Villarta de los Montes
06158	347286	Zafra
06159	344728	Zahínos
06160	340636	Zalamea de la Serena
06161	341970	Capilla
07002	1809113	Alaior
07001	347548	Alaró
07003	347549	Alcúdia
07004	347550	Algaida
07005	347551	Andratx
07066	342934	Ariany
07006	347552	Artà
07007	347553	Banyalbufar
07008	347546	Binissalem
07009	347547	Búger
07010	342922	Bunyola
07011	342921	Calvià
07012	342920	Campanet
07013	342919	Campos
07014	342918	Capdepera
07015	1809104	Ciutadella
07016	342917	Consell
07017	342916	Costitx
07018	342915	Deià
07026	347249	Eivissa
07064	1809108	es Castell
07037	1809115	es Mercadal
07067	1809101	es Migjorn Gran
07019	342914	Escorca
07020	347247	Esporles
07021	347248	Estellencs
07022	347246	Felanich
07023	1809111	Ferreries
07024	2181768	Formentera
07025	347251	Fornalutx
07027	347250	Inca
07028	340498	Lloret de Vistalegre
07029	347253	Lloseta
07030	342598	Llubí
07031	342597	Llucmajor
07033	342599	Manacor
07034	342601	Mancor de la Vall
07032	1809102	Maó
07035	342600	Maria de la Salut
07036	342602	Marratxí
07038	342605	Montuïri
07039	342603	Muro
07040	341321	Palma
07041	342890	Petra
07042	347644	Pollença
07043	347645	Porreres
07045	347625	Puigpunyent
07044	347624	sa Pobla
07046	346793	Sant Antoni de Portmany
07049	346803	Sant Joan
07050	342254	Sant Joan de Labritja
07048	346802	Sant Josep de sa Talaia
07051	342253	Sant Llorenç des Cardassar
07052	1809121	Sant Lluís
07053	342252	Santa Eugènia
07054	342258	Santa Eulària des Riu
07055	342257	Santa Margalida
07056	342256	Santa María del Camí
07057	342255	Santanyí
07058	342251	Selva
07047	347634	Sencelles
07059	342250	ses Salines
07060	346487	Sineu
07061	346488	Sóller
07062	346485	Son Servera
07063	345709	Valldemossa
07065	345708	Vilafranca de Bonany
08001	343408	Abrera
08002	344406	Aguilar de Segarra
08014	347953	Aiguafreda
08003	343410	Alella
08004	343401	Alpens
08006	343407	Arenys de Mar
08007	343406	Arenys de Munt
08009	343396	Argentona
08008	343397	Argençola
08010	347957	Artés
08011	347958	Avià
08012	347955	Avinyó
08013	347956	Avinyonet del Penedès
08015	347954	Badalona
08312	342959	Badia del Vallès
08016	347951	Bagà
08017	347952	Balenyà
08018	347949	Balsareny
08252	341730	Barberà del Vallès
08900	347950	Barcelona
08020	343715	Begues
08021	343714	Bellprat
08022	343713	Berga
08023	343712	Bigues i Riells del Fai
08024	343719	Borredà
08028	343711	Cabrera d'Anoia
08029	343710	Cabrera de Mar
08030	348824	Cabrils
08031	348825	Calaf
08034	348409	Calders
08033	348827	Caldes de Montbui
08035	348412	Calella
08224	348823	Calldetenes
08037	348829	Callús
08036	348822	Calonge de Segarra
08038	348830	Campins
08039	344061	Canet de Mar
08040	344060	Canovelles
08041	344063	Cànoves i Samalús
08042	344062	Canyelles
08043	344065	Capellades
08044	344064	Capolat
08045	344067	Cardedeu
08046	344066	Cardona
08047	344069	Carme
08048	344068	Casserres
08056	339618	Castell de l'Areny
08051	339613	Castellar de n'Hug
08049	339615	Castellar del Riu
08050	339616	Castellar del Vallès
08052	339614	Castellbell i el Vilar
08053	339619	Castellbisbal
08054	339620	Castellcir
08055	339617	Castelldefels
08057	339621	Castellet i la Gornal
08059	344381	Castellfollit de Riubregós
08058	339622	Castellfollit del Boix
08060	344380	Castellgalí
08061	344379	Castellnou de Bages
08062	344378	Castellolí
08063	344377	Castellterçol
08064	344376	Castellví de la Marca
08065	344375	Castellví de Rosanes
08066	344374	Centelles
08268	346438	Cercs
08266	346442	Cerdanyola del Vallès
08067	344373	Cervelló
08068	344372	Collbató
08069	339965	Collsuspina
08070	339966	Copons
08071	339967	Corbera de Llobregat
08072	339968	Cornellà de Llobregat
08073	339969	Cubelles
08074	339970	Dosrius
08025	343718	el Bruc
08026	343717	el Brull
08117	340689	el Masnou
08157	341787	el Papiol
08163	345702	el Pla del Penedès
08181	344205	el Pont de Vilomara i Rocafort
08168	345761	el Prat de Llobregat
08161	345695	els Hostalets de Pierola
08169	341047	els Prats de Rei
08075	339971	Esparreguera
08076	339972	Esplugues de Llobregat
08254	339488	l'Esquirol
08133	344956	Figaró-Montmany
08079	342069	Fígols
08081	342071	Fogars de la Selva
08080	342068	Fogars de Montclús
08082	342070	Folgueroles
08083	342065	Fonollosa
08084	342064	Font-rubí
08089	346614	Gaià
08086	342066	Gallifa
08088	342072	Gavà
08090	346615	Gelida
08091	346612	Gironella
08092	346613	Gisclareny
08094	346611	Granera
08095	346608	Granollers
08096	346609	Gualba
08098	346617	Guardiola de Berguedà
08099	345400	Gurb
08101	345402	Igualada
08102	347911	Jorba
08005	343400	l'Ametlla del Vallès
08077	339963	l'Espunyola
08078	339964	l'Estany
08100	345401	l'Hospitalet de Llobregat
08087	342073	la Garriga
08093	346610	la Granada
08103	345396	la Llacuna
08104	345397	la Llagosta
08141	345415	la Nou de Berguedà
08313	342960	la Palma de Cervelló
08164	340843	la Pobla de Claramunt
08165	345694	la Pobla de Lillet
08176	339858	la Quar
08180	344204	la Roca del Vallès
08286	343659	la Torre de Claramunt
08027	343716	les Cabanyes
08085	342067	les Franqueses del Vallès
08115	340697	les Masies de Roda
08116	340696	les Masies de Voltregà
08105	345398	Llinars del Vallès
08106	347892	Lliçà d'Amunt
08107	345405	Lliçà de Vall
08108	345406	Lluçà
08109	346734	Malgrat de Mar
08110	340694	Malla
08111	340920	Manlleu
08112	346721	Manresa
08242	347470	Marganell
08113	346746	Martorell
08114	340908	Martorelles
08118	340791	Masquefa
08119	345823	Matadepera
08120	345587	Mataró
08121	345816	Mediona
08137	340374	Moià
08122	345583	Molins de Rei
08123	345553	Mollet del Vallès
08127	345806	Monistrol de Calders
08126	345549	Monistrol de Montserrat
08124	346037	Montcada i Reixac
08129	340380	Montclar
08130	340379	Montesquiu
08125	345526	Montgat
08131	340382	Montmajor
08132	340381	Montmaneu
08134	340375	Montmeló
08135	344964	Montornès del Vallès
08136	340377	Montseny
08128	345807	Muntanyola
08138	340373	Mura
08139	345999	Navarcles
08140	346000	Navàs
08142	345423	Òdena
08144	346004	Olèrdola
08145	346005	Olesa de Bonesvalls
08146	342826	Olesa de Montserrat
08147	345996	Olivella
08148	345997	Olost
08143	346003	Olvan
08149	341803	Orís
08150	341802	Oristà
08151	341418	Orpí
08152	341417	Òrrius
08153	341416	Pacs del Penedès
08154	341791	Palafolls
08155	341789	Palau-solità i Plegamans
08156	341413	Pallejà
08158	341410	Parets del Vallès
08159	345698	Perafita
08160	345699	Piera
08162	345696	Pineda de Mar
08166	345701	Polinyà
08167	340848	Pontons
08170	341046	Prats de Lluçanès
08230	341323	Premià de Dalt
08171	341049	Premià de Mar
08174	341050	Puig-reig
08173	341051	Puigdàlber
08175	341053	Pujalt
08177	339862	Rajadell
08178	341486	Rellinars
08179	344203	Ripollet
08182	344206	Roda de Ter
08183	344200	Rubí
08184	344201	Rubió
08185	342961	Rupit i Pruit
08186	344202	Sabadell
08187	344198	Sagàs
08189	348946	Saldes
08190	348945	Sallent
08193	348950	Sant Adrià de Besòs
08194	348949	Sant Agustí de Lluçanès
08195	348948	Sant Andreu de la Barca
08196	348947	Sant Andreu de Llavaneres
08197	348952	Sant Antoni de Vilamajor
08198	348951	Sant Bartomeu del Grau
08199	347545	Sant Boi de Llobregat
08200	347544	Sant Boi de Lluçanès
08202	342447	Sant Cebrià de Vallalta
08201	347543	Sant Celoni
08203	347541	Sant Climent de Llobregat
08204	347540	Sant Cugat del Vallès
08205	347538	Sant Cugat Sesgarrigues
08206	347537	Sant Esteve de Palautordera
08207	342427	Sant Esteve Sesrovires
08209	340975	Sant Feliu de Codines
